CENTRO;EQUIPAMENTO;TIPO;MODELO;DESCRIÇÃO;RACK;SLOT;PA;NUM. SÉRIE;VERSÃO SW
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;19;121;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;19;200;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;19;201;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;19;1020;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;19;1121;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;19;1200;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;19;1201;NULL       ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;a9kv-v2-dc-e        ;ASR 9000v-V2, DC Power ETSI Chassis               ;;;;CAT2152U1CH;7.1.3                         
SITE095   ;HPE03.SITE095       ;MÓDULO ;a9kv-v2-dc-e        ;ASR 9000v-V2, DC Power ETSI Chassis               ;;;;CAT2152U1CH;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LF4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LES;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601NJ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430UH7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430SW7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280FYR;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JPR;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K0BP;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220602BF;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430UH7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430TC4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430L14;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS2206020K;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430T0V;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240L7R;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800T5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP1;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601NL;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LGB;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;FNS222710XC;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS2206020Z;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220609MX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQM;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280F3A;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212714YX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601PX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212714YX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800SF;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601N6;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430T0V;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800RP;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP1;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280F7J;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQ5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280F3A;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQN;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K51M;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430TAR;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280FYR;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220602BF;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280GFJ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K0BP;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM2128005S;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800SF;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430TAR;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280048;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQ5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430SW7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LF4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LGB;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JPS;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430L6F;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22100LGT;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K1V8;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LEG;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM2128005S;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220609MX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;FNS222710XC;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280F7J;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K1YU;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC21290LPS;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800S7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430TC4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K1V8;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LEG;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQN;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280048;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JPS;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM2127020Q;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430L14;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800S7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K51M;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601PX;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC21290LPS;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800T5;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;sfp-10g-lr          ;Cisco 10GE SFP+ LR Pluggable Optics Module        ;;0;0;AVD2140K1YU;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280GFJ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LF7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS2206020Z;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JP4;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22430L6F;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;AVC22222DQM;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LF7;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-te              ;Cisco 1GE SFP GLC-TE Pluggable Optics Module      ;;0;0;MTC22100LGT;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601NL;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM212800RP;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS2206020K;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240L7R;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM2127020Q;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601N6;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-sx-mmd          ;Cisco 1GE SFP GLC-SX Pluggable Optics Module      ;;0;0;FNS220601NJ;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21240LES;NULL                          
SITE095   ;HPE03.SITE095       ;MÓDULO ;glc-lh-smd          ;Cisco 1GE SFP GLC-LH Pluggable Optics Module      ;;0;0;OPM21280JPR;NULL                          
SITE095   ;HPE04.SITE095       ;CHASSIS;ASR9922             ;ROTEADOR CISCO ASR9922                            ;;;;FOX2503P8BG;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;asr-9922            ;ASR 9922 20 Line Card Slot Chassis                ;0;;;FOX2503P8BG;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;asr-9922            ;ASR 9922 20 Line Card Slot Chassis                ;0;;;FOX2503P8BG;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;0;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;0;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;0;0;FOC2130P2AM;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;0;0;FOC2130P2AM;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Springer FPGA                                     ;0;0;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;0;1;FBN21201210;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Springer FPGA                                     ;0;0;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;0;1;FOC2210N62Z;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;0;1;FBN21201210;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;0;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-10x10g-lr      ;CPAK 10X10G LR                                    ;0;0;1;FBN21303051;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;0;1;FOC2210N62Z;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;0;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-10x10g-lr      ;CPAK 10X10G LR                                    ;0;0;1;FBN21303051;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;0;10;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;0;11;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;0;20;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;20;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;21;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;120;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;0;121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;200;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;201;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;0;1020;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;0;1121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;1200;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;0;1201;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Springer FPGA                                     ;0;1;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;1;0;FOC2602N2TY;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;0;FBN24461559;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;1;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;0;FBN24361057;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;1;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;0;FBN24361057;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;1;0;FOC2602N2TY;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;0;FBN24461559;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;1;FBN24461536;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Springer FPGA                                     ;0;1;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;1;1;FOC2602N2UG;7.1.3                         
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;1;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;1;FBN24461538;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;1;FBN24461538;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;1;1;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;1;1;FBN24461536;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;1;1;FOC2602N2UG;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;1;10;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Module                                   ;0;1;11;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;20;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;1;20;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;21;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;120;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;1;121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;200;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;201;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;1;1020;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;PSE ASIC Port Module                              ;0;1;1121;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;1200;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;CFP2 DCO Optics FPGA                              ;0;1;1201;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;2;0;FBN22091653;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;cpak-100g-lr4       ;CPAK 100G LR4                                     ;0;2;0;FBN22091653;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;2;0;NULL       ;NULL                          
SITE095   ;HPE04.SITE095       ;MÓDULO ;a9k-mpa-2x100ge     ;ASR 9000 2-port 100GE Modular Port Adapter        ;0;2;0;FOC2210N60N;7.1.3                         
