CENTRO;EQUIPAMENTO;TIPO;MODELO;DESCRIÇÃO;RACK;SLOT;PA;NUM. SÉRIE;VERSÃO SW
SITE050   ;SPE03.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;0;0;JAE1509091R    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;2;;JAE152507PB    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC1516088B    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;2;0;JAE150908ZZ    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC1516088C    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC15160883    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;2;0;FNS1519083L    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC1516088A    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC15160884    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;5;;JAE152507P9    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151417LG    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;5;0;JAE15150EDC    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151417N9    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151301BX    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151301BZ    ;NULL                          
SITE050   ;SPE03.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151301D3    ;NULL                          
SITE050   ;SPE04.SITE050       ;CHASSIS;ASR1K13             ;ROTEADOR CISCO ASR1K13                            ;;;;FOX1450G3XN    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1013             ;Cisco ASR1013 Chassis                             ;;;;FOX1450G3XN    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE152906DA    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0K3    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1633R04F    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0HL    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE15260DV0    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE152806E9    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0H1    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE15260DU2    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;0;;JAE152905CW    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1521P0ND    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1521P0NE    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1518P0CJ    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;0;0;JAE151206Z1    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;1;;JAE152905D8    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC151908CG    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC151906NP    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;1;0;SPC1724032T    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC151908CF    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC151906NN    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;1;0;JAE151302CS    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;spa-8x1fe-tx-v2     ;8-port Fast Ethernet TX Shared Port Adapter       ;;1;3;JAE152700XB    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;5;;JAE152905D2    ;03.13.06.S.154-3.S6-ext       
SITE050   ;SPE04.SITE050       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;5;0;JAE151302BY    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1518P0CQ    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1518P0CS    ;NULL                          
SITE050   ;SPE04.SITE050       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1518P0VM    ;NULL                          
SITE050   ;SPE05.SITE050       ;CHASSIS;ASR1K13             ;ROTEADOR CISCO ASR1K13                            ;;;;FOX1721H9WL    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1643R07S    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1643R03F    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1643R044    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1013             ;Cisco ASR1013 Chassis                             ;;;;FOX1721H9WL    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1643R024    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE17460KC2    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE172600H1    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE171808LY    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE17260EVH    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;0;;JAE171202D5    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-1x10ge-l-v2     ;1-port 10 Gigabit Ethernet Shared Port Adapter XFP;;0;0;SAL17257BG8    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;xfp-10glr-oc192sr   ;OC192 + 10GBASE-L                                 ;;0;0;SPC171706VE    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;1;;JAE172600JU    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;0;FNS17172JH5    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;0;FNS17172JJU    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;1;0;SAL172684A6    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;0;FNS17172H3J    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;0;FNS17172JKH    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;1;0;FNS17160HNA    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;2;;JAE172806Q5    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-1x10ge-l-v2     ;1-port 10 Gigabit Ethernet Shared Port Adapter XFP;;2;0;SAL1550XV6Q    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;xfp-10glr-oc192sr   ;OC192 + 10GBASE-L                                 ;;2;0;AGA1521NR64    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;3;;JAE172600JV    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;3;0;SAL172684A8    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;3;0;FNS17172H80    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;3;0;FNS17160HN8    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;3;0;FNS17160HMF    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;3;0;FNS17160HN3    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;3;0;FNS17172JJN    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;4;;JAE183502MY    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-1x10ge-l-v2     ;1-port 10 Gigabit Ethernet Shared Port Adapter XFP;;4;0;JAE1218GL4F    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;xfp-10glr-oc192sr   ;OC192 + 10GBASE-L                                 ;;4;0;AGA1216N73J    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;5;;JAE172600JK    ;03.07.05.S.152-4.S5           
SITE050   ;SPE05.SITE050       ;MÓDULO ;spa-1x10ge-l-v2     ;1-port 10 Gigabit Ethernet Shared Port Adapter XFP;;5;0;SAL17257BFU    ;NULL                          
SITE050   ;SPE05.SITE050       ;MÓDULO ;xfp-10glr-oc192sr   ;OC192 + 10GBASE-L                                 ;;5;0;SPC171706VC    ;NULL                          
SITE053   ;SPE01.SITE053       ;CHASSIS;ASR1K13             ;ROTEADOR CISCO ASR1K13                            ;;;;FOX1507GBJA    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS18391J6P    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS18391J6S    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1748R04M    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1013             ;Cisco ASR1013 Chassis                             ;;;;FOX1507GBJA    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE152505Q7    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE152308CW    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE152505OT    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE152308DU    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS18391J88    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;0;;JAE152306BP    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0A5    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0AW    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0AE    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0AB    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0A8    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0AG    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1515P03F    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;AGM1520P0B7    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;0;0;JAE1513028X    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;1;;JAE15180G8E    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC143204Q0    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC143204Q4    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC143204UE    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC143204UD    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;FNS15180CAA    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;0;FNS171028Q9    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC15180AAD    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;1;0;SPC151701WB    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;1;0;JAE1510095X    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;1;1;AVJ18313JF3    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;1;1;SAL1829WPQZ    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;1;1;AVJ18313JD9    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;1;FNS18311EKU    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;1;FNS18311K2Q    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;1;1;FNS18311K0C    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;spa-8x1fe-tx-v2     ;8-port Fast Ethernet TX Shared Port Adapter       ;;1;2;SAL1831XU0H    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;asr1000-sip40       ;Cisco ASR1000 SPA Interface Processor 40          ;;5;;JAE152306BH    ;03.04.06.S.151-3.S6           
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P03H    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P03P    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P03Q    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P03L    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1520P0AJ    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P03J    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P010    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;5;0;JAE151302B3    ;NULL                          
SITE053   ;SPE01.SITE053       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;AGM1515P02T    ;NULL                          
SITE060   ;SPE01.SITE060       ;CHASSIS;ASR1K13             ;ROTEADOR CISCO ASR1K13                            ;;;;FOX1504GCPG    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE152303M6    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE1524063C    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1013             ;Cisco ASR1013 Chassis                             ;;;;FOX1504GCPG    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R075    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0JT    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0C4    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R0CA    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE152906HJ    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-esp40       ;Cisco ASR1000 Embedded Services Processor, 40Gbps ;;;;JAE152303MY    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;0;;JAE152405VS    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;FNS15190BGT    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;0;0;SAL1546VD1Y    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;FNS151418WH    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;0;0;FNS15190BGS    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;0;1;SPC15370BSK    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;0;1;FNS17160UBU    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;0;1;FNS17151A3N    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;0;1;AGA1721RG2A    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;0;1;SAL1734BRKV    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;0;1;FNS17101YHP    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;2;;JAE152405WY    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;2;0;FNS151418UZ    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC15160886    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;2;0;FNS15190BGD    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter       ;;2;0;JAE15030GWP    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC15160888    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC151701W0    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC151608HB    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-l            ;GE LX                                             ;;2;0;SPC151701VU    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;2;0;FNS151418WC    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-8x1fe-tx-v2     ;8-port Fast Ethernet TX Shared Port Adapter       ;;2;1;JAE114314ML    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;3;;JAE172806MF    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;3;0;AVJ18353XRE    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;3;0;AGA1708R5YF    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;3;0;AGA1708R622    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-sx-mmd          ;GE SX                                             ;;3;0;AGA1708R64Y    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;3;0;SAL1819S1X1    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;glc-lh-smd          ;GE LX                                             ;;3;0;AVJ18353XJL    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;asr1000-sip10       ;Cisco ASR1000 SPA Interface Processor 10          ;;5;;JAE1523054N    ;03.13.04.S.154-3.S4-ext       
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS15190BGP    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS151418UN    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;spa-5x1ge-v2        ;5-port Gigabit Ethernet Shared Port Adapter       ;;5;0;SAL16063EN8    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS15190BGU    ;NULL                          
SITE060   ;SPE01.SITE060       ;MÓDULO ;sfp-ge-s            ;GE SX                                             ;;5;0;FNS15190BGW    ;NULL                          
SITE061   ;SPE01.SITE061       ;CHASSIS;ASR1K13             ;ROTEADOR CISCO ASR1K13                            ;;;;FOX1536GMN1    ;03.04.05.S.151-3.S5           
SITE061   ;SPE01.SITE061       ;MÓDULO ;asr1013/06-pwr-dc   ;Cisco ASR1013 DC Power Supply                     ;;;;QCS1635R08Y    ;NULL                          
SITE061   ;SPE01.SITE061       ;MÓDULO ;asr1013             ;Cisco ASR1013 Chassis                             ;;;;FOX1536GMN1    ;NULL                          
SITE061   ;SPE01.SITE061       ;MÓDULO ;asr1000-rp2         ;Cisco ASR1000 Route Processor 2                   ;;;;JAE16400A7G    ;03.04.05.S.151-3.S5           
